content_id,content_type_id,content_type_name,title,address,zipcode,longitude,latitude,overview,homepage,contact,hours,featured_menu,menu,parking,closed_days,restroom,credit_card,detail_information,region_code,signgu_code,large_category_code,large_category_name,middle_category_code,middle_category_name,small_category_code,small_category_name,Score_Nature,Score_Food,Score_Photo,Score_Culture,Score_Activity,Score_Shopping,stay_time_minutes,stay_min,stay_max,stay_src,satisfaction_score,qual,qual_rel,qual_category,satisfaction_src,food_tags
687869,39,음식점,도남오거리식당,제주특별자치도 제주시 도남로6길 16,63201,126.5261257672,33.4965335254,"20여 년 전통의 고기 전문점으로, 소, 돼지 다양한 구이 메뉴를 취향대로 즐길 수 있는 한식당이다. 제주에서 흔히 맛볼 수 없는 황소 모둠구이 전문식당이다. 황소 모둠구이, 육회, 쌈밥 등의 메뉴를 가지고 있는데 다양한 소 부위를 저렴하게 먹을 수 있는 곳으로 유명하다. 그리고 돌솥육회비빔밥, 우거지탕, 육개장, 김치전골 등의 식사메뉴와 냉면 메뉴가 마련되어 있다.",Unknown,064-722-4844,15:00~23:00,황소 모둠구이,꽃등심 / 차돌박이 / 육회 등,가능,매주 월요일,Unknown,가능,Unknown,50,110,FD,음식,FD01,한식,FD010100,관광식당,0,100,10,10,20,0,75,60,90,blend,0.8494,1.0,0.1813,0.816,blend,"고기·구이,한식"
2850048,39,음식점,도두반점 제주사수점,제주특별자치도 제주시 서해안로 317 2층,63112,126.4791906626,33.5095952211,"도두반점은 제주시 용담해안도로 사수항에 있다. 제주 모자반(몸)을 넣은 흑돼지몸짬뽕이 대표메뉴이며 사골육수의 구수함과 몸의 식감이 어우러진 맛이다. 두툼한 등심에 쫀득한 식감으로 튀김옷을 입힌 흑돼지탕수육과 고기가 많이 들어간 도두볶음밥도 인기이다. 근처 여행지로 무지개해안도로와 도두봉이 있으며, 공항 근처에 있어 도착과 출발 여행자들이 많이 찾는다.",Unknown,064-745-2915,11:30~22:00 (브레이크타임 16:00~17:30 / 점심 라스트오더 15:00 / 저녁 라스트오더 21:00),흑돼지몸짬뽕,흑돼지짜장면 / 흑돼지탕수육 / 새우쇼마이 등,가능,연중무휴,Unknown,Unknown,Unknown,50,110,FD,음식,FD02,외국식,FD020100,중식,20,100,20,0,0,0,45,30,60,observed,0.8283,0.8125,0.5507,0.8477,blend,"제주 향토음식,고기·구이,중식"
2758939,39,음식점,도두해녀의집,제주특별자치도 제주시 도두항길 16 (도두일동),63112,126.4666418301,33.5062259504,"도두해녀의집은 제주 국제공항에서 10분 거리에 있어 제주를 오갈 때 들르기 좋다. 특 물회, 전복물회, 한치물회 등 다양한 물회 메뉴가 있으며 계절별로 신선한 재료가 준비되니 방문하기 전에 주문 가능한 메뉴를 확인 후 방문하면 좋다. 성게비빔밥의 경우 하루 한정 수량이 있어 점심시간 전에도 매진된다고 하니 너무 늦지 않게 방문하는 게 좋다. 도두해녀의집은 물회 맛집으로 알려졌지만 전복죽 맛집으로도 유명하다.",Unknown,064-743-4989,- 10:00~20:00 / - 준비시간 15:30~17:00 / - 마지막 주문 19:30,전복죽,물회 / 회덮밥 / 성게미역국 등,가능,연중무휴,있음,Unknown,화장실: 있음,50,110,FD,음식,FD01,한식,FD010100,관광식당,10,100,20,10,10,0,60,45,75,observed,0.7957,0.7917,0.8347,0.816,blend,"제주 향토음식,해산물 요리,회·물회·초밥,한식"
2870596,39,음식점,도두후레쉬,제주특별자치도 제주시 도공로 34 (도두일동),63112,126.4658975168,33.5032984850,"도두후레쉬는 제주공항 인근, 이호테우 해수욕장, 무지개 해안 도로에 인접한 수제 햄버거 테이크 아웃 전문점이다. 신선하고 두툼한 패티를 위해 냉동이나 해동 과정을 거치지 않고 매일 새롭게 만들어 제공한다. 소스와 버거 시즈닝을 직접 배합하여 만들어 육즙이 가득하면서 부드러운 식감의 패티와 새롭지만 낯설지 않은 소스로 남녀노소 즐길 수 있는 수제버거를 만든다. 매장식사와 포장이 모두 가능하며, 방문 시 건물 앞에 주차가 가능하다. 메뉴는 새우튀김버거, 베이컨에그버거, 빅더블스파이시버거, 치즈폭탄버거 등이 대표 메뉴이고 함께 즐길 수 있는 다양한 음료도 있다. 주변에 함께 둘러보기 좋은 여행지로 이호테우해면, 알작지해변, 도두봉, 무지개해안도로 등이 있다.",http://www.instagram.com/dodufresh,0507-1447-1114,11:00~19:30 (마지막 주문 19:00),새우튀김버거,베이컨에그버거 / 치즈폭탄버거 / 한라봉에이드 등,가능,매주 화요일,있음,Unknown,화장실: 있음,50,110,FD,음식,FD03,간이음식,FD030200,"피자, 햄버거, 샌드위치 및 유사음식",20,90,20,0,10,0,30,15,45,blend,0.8283,1.0,0.1813,0.7903,blend,양식·세계음식
133258,39,음식점,도라지식당,제주특별자치도 제주시 연삼로 128,63145,126.5059498300,33.4927114054,"제주 토속음식 전문점으로 제주가 아니면 맛볼 수 없는 갈치 호박국, 싱싱한 생선에 미역을 곁들인 옥돔국과 갈치구이, 옥돔구이가 일품이다. 여름철엔 물회 역시 일품이다. 30여 년을 함께 한 시청 도라지식당은 더 넓은 주차공간과 좋은 시설, 지리적 조건 등을 고려해 공항 근처로 확장 이전하여 운영하고 있다.",Unknown,064-722-3142,09:00~20:30 (마지막 주문 19:30),도라지상차림,한치물회 / 제주갈치구이 / 갈치조림 등,가능,매주 화요일,남녀개별 / 업소 내부 위치,가능,화장실: 남녀개별 / 업소 내부 위치,50,110,FD,음식,FD01,한식,FD010100,관광식당,0,100,10,40,10,0,45,30,60,observed,0.8141,0.8125,0.5507,0.816,blend,"제주 향토음식,해산물 요리,회·물회·초밥,한식"
2830228,39,음식점,도렐 제주 본점,제주특별자치도 서귀포시 성산읍 동류암로 20,63640,126.9180400527,33.4496450053,"도렐 제주 본점은 서귀포 성산일출봉 근처 숙소인 플레이스 캠프에 속해있는 카페이다. 호텔 자체도 인기가 좋지만, 도렐은 커피 맛으로 소문이 나서 투숙객이 아닌 손님들도 많이 찾는다. 신선하고 좋은 품질의 원두, 역삼투압 과정을 거쳐 부드러운 텍스처와 청량한 맛의 물, 오랜 경력의 전문 바리스타의 기술과 노하우로 구현된 커피의 맛을 제주의 여유로움 속에서 즐길 수 있다. 또한, 다양한 베이커리도 준비되어 있다. 시그니처인 너티클라우드는 땅콩 크림 우유가 들어간 커피로 약간의 호불호가 갈리지만 전체적으로 커피 맛이 좋아 언제나 손님으로 북적인다. 제주 햇살이 가득한 카페 도렐에서 여유있는 휴식을 즐길 수 있다.",https://www.instagram.com/dorrell_coffee,0507-1437-3011,10:00~18:00,너티클라우드,쑥하리 / 체리조 / 옐로우페즈 등,가능,연중무휴,Unknown,Unknown,Unknown,50,130,FD,음식,FD05,카페/ 찻집,FD050100,카페,40,90,60,0,10,0,60,45,75,category,0.8263,,0.0,0.8263,category,
2863811,39,음식점,도리 관광농원,제주특별자치도 제주시 조천읍 비자림로 607,63346,126.6726811287,33.4339761204,"도리관광농원은 제주 제주시 조천읍 교래사거리에 위치한 복합형 관광지로, 카페와 농장 체험이 결합된 이색적인 공간이다. 자연 속에서 여유롭게 커피를 즐기며 다양한 동물들과 교감할 수 있는 이곳은 가족 단위 여행객은 물론, 힐링을 원하는 이들에게도 인기있다. 카페에서는 서귀포의 유명 커피집 유동커피와 협업하여, 신선한 원두와 전문적인 커피 제조 노하우를 그대로 반영한 커피를 제공한다. 음료 외에도 샌드위치, 쿠키 등 다양한 베이커리류가 준비되어 있으며, 실내 공간 한편에서는 제주 지역 수공예 작가들의 작품과 감성적인 기념품을 전시 및 판매하고 있어, 제주만의 감성을 담은 소품들을 둘러보는 재미도 있다. 농장 체험 공간에서는 양, 오리, 닭에게 직접 먹이를 주는 프로그램이 운영되며, 아이들은 물론 어른들에게도 따뜻하고 특별한 추억을 선사한다.",https://www.instagram.com/_dori_cafe,010-3843-9813,10:00~18:00 (마지막 주문 17:30),아메리카노,바닐라빈 라떼 / 망고라떼 / 동백홍차밀크티 등,가능,매주 월요일,있음,Unknown,화장실: 있음,50,110,FD,음식,FD05,카페/ 찻집,FD050100,카페,80,80,70,20,80,40,60,45,75,category,0.8263,,0.0,0.8263,category,
2904635,39,음식점,도을,제주특별자치도 제주시 남조로 2343,63344,126.6571236505,33.4735571124,"도을은 제주시 조천읍 제주교래자연휴양림 인근에 위치한 디저트 카페이다. 카페 이름은 ‘도균이랑 노을이’라는 주인장의 이름에서 따왔으며, 마당이 있는 작은 돌담집 형태로 꾸며져 아늑한 분위기를 자아낸다. 시그니처 메뉴인 큐브 파운드케이크는 케이크 위에 쑥임자, 단호박, 레몬, 치즈 등을 올려 제공한다. 돌하르방 큐브 파운드케이크는 크림 위에 돌하르방 모양 초콜릿을 올려 제주만의 특색을 더했다. 우도 땅콩크림을 올린 도을 커피도 인기 메뉴다. 창을 통해 제주 시골의 평화로운 풍경을 감상할 수 있어 여유로운 시간을 보내기 좋다. 주변에는 제주교래자연휴양림과 에코랜드, 산굼부리가 있어 함께 둘러보기 좋다.",Unknown,0507-1326-0828,11:00~16:00 (마지막 주문 15:30),도을커피,들쑥날쑥 / 미숫크림 / 카페모카 등,가능,※ 홈페이지 참조,Unknown,Unknown,Unknown,50,110,FD,음식,FD05,카페/ 찻집,FD050100,카페,60,90,80,30,20,10,60,45,75,category,0.8263,,0.0,0.8263,category,
2851930,39,음식점,도치돌가든,제주특별자치도 제주시 애월읍 천덕로 440-1,63038,126.3392548524,33.4199445958,"도치돌한우숯불은 제주 중산간 지역인 납읍리에 위치한 한우 전문 식당으로, 신선한 재료와 쾌적한 환경으로 많은 이들의 사랑을 받고 있다. 식당 이름인 ‘도치돌’은 납읍리와 어음리 사이를 흐르는 하천 한가운데 있는 바위에서 유래했으며, 이 바위는 삼각형 도끼날 모양을 하고있다. 도치돌한우숯불은 당일 도축한 신선한 한우만을 사용한다. 메뉴로는 깔끔한 국물인 갈비탕과 한우등심, 그리고 신선도가 중요한 육회가 있다. 식당 내부는 넓고 깔끔하게 꾸며져 있어 가족 단위 식사나 단체 모임에도 적합하며, 편안하고 쾌적한 분위기에서 식사를 즐길 수 있다. 또한 예능 프로그램에 소개된 이후 더 많은 관광객이 찾는 맛집으로 자리매김했다. 식사 후에는 인근의 도치돌알파카목장을 함께 둘러보는 것도 추천한다.",Unknown,064-799-1415,09:00~21:00,모듬구이,등심 / 곱창전골 / 육회 등,가능,연중무휴 / ※ 자세한 사항은 전화문의 요망,있음,Unknown,화장실: 있음,50,110,FD,음식,FD01,한식,FD010100,관광식당,40,90,30,10,10,0,60,45,75,category,0.816,,0.0,0.816,category,"고기·구이,한식"
2806871,39,음식점,도토리키친,제주특별자치도 제주시 북성로 59 (삼도이동),63167,126.5186148802,33.5154174266,"도토리식당의 대표 음식인 청귤소바는 제주 지역의 식재료인 청귤을 이용한 음식을 연구하여 개발하는 과정에서 만들어졌다. 청귤소바의 육수에 쓰이는 수제 쯔유는 매일 끓인 후 48시간 숙성을 거쳐 판매하고 있으며, 재료가 소진될 경우 영업을 종료한다. 청귤소바와 함께 곁들여 먹을 수 있는 음식으로 제주 지역의 식재료인 톳을 이용한 톳유부초밥을 판매하고 있다. 이 외에도 새우감자고로케, 소바롤, 청귤에이드, 닭껍질교자 등을 맛볼 수 있다.",공식 인스타그램 https://www.instagram.com/dotoree_jeju,064-782-1021,11:00~17:00 (마지막 주문 16:30),청귤소바,청귤소바 / 청귤소바+톳유부초밥 / 롤카베츠 / 소바롤 등,가능,설·추석 당일,있음,가능,화장실: 있음,50,110,FD,음식,FD02,외국식,FD020500,퓨전음식,0,100,30,20,0,0,30,15,45,observed,0.8277,0.8281,0.9592,0.8192,blend,"제주 향토음식,면 요리,분식·간편식,양식·세계음식"
1881664,39,음식점,독개물항,제주특별자치도 제주시 한림읍 한림로 478,63012,126.2516239880,33.4019146568,"제주시 한림읍 옹포리에 위치한 독개물항은 한림의 조용한 바닷가 마을에 있는 향토음식 전문점이다. 신선한 해산물이 가득한 이곳은 협재해수욕장과 한림공원, 차가운 용천수가 흐르는 화순의 담수 수영장이 있는 화순 금모래해변과도 가까이 있어 물놀이 이후에 편안하게 들릴 수 있다.",Unknown,064-796-3966,09:00~21:00,통갈치구이갈치조림,오분작구이 / 누룽지전복토종닭백숙 / 전복죽 등,가능,매주 수요일,Unknown,가능,Unknown,50,110,FD,음식,FD01,한식,FD010100,관광식당,40,90,30,20,10,0,60,45,75,blend,0.65,0.3125,0.3297,0.816,blend,"제주 향토음식,해산물 요리,한식"
2815586,39,음식점,독고집,제주특별자치도 서귀포시 성산읍 동류암로 43-1,63640,126.9158640459,33.4486601939,"독고집은 제주 서귀포시에 위치한 제주도 흑돼지 연탄구이 전문점이다. 연탄불에 구워내어 풍미가 좋고 고기의 품질이 뛰어나 다른 기교 없이도 맛이 좋아 방문객들이 많다. 대표 메뉴는 흑돼지 통 항정살, 흑돼지 오겹살로 구성된 세트메뉴이다. 이외에도 가브리살, 흑돼지 목살, 김치찌개와 폭탄 계란찜 같은 사이드 메뉴도 인기이다. 직원분이 고기를 직접 구워주셔서 편하게 식사를 즐길 수 있으며, 셀프 바에서 고사리 등 다양한 반찬을 리필할 수 있다.",Unknown,0507-1489-8293,17:00~22:30,통항정살+흑오겹살,통가브리살 / 흑돼지 김치찌개 / 해장라면 등,가능요금 (무료),연중무휴,Unknown,Unknown,Unknown,50,130,FD,음식,FD01,한식,FD010100,관광식당,10,100,20,10,30,0,60,45,75,observed,0.7743,0.75,0.6321,0.816,blend,"고기·구이,한식"
2939004,39,음식점,돈물국수,제주특별자치도 제주시 연무정동길 2,63282,126.535422928711,33.5140171097563,"식객 허영만의 백반기행에도 소개된 제주 맛집이다. 주차장은 따로 없으며, 허름해 보이는 외관이 오래된 노포맛집임을 확신하게 한다. 점심시간에는 찾아오는 손님이 많아 대기해야 할 수 있다. 내부는 테이블 5~6개 정도로 작으나 단일메뉴 구성으로 회전율을 높여 대기손님 대비 대기시간이 길지는 않다. / 메밀로 만든 면발과 꿩육수가 어우러져 깊고 진한 맛으로 손님들의 입맛을 사로잡는다. 꿩메밀국수 외의 여름철 메뉴로 콩국수도 인기가 좋다. 재료가 소진되면 영업시간 전에 영업이 종료 될 수 있다.",Unknown,064-758-5007,11:00~15:00,꿩메밀 칼국수,콩국수(여름),Unknown,매주 일요일,Unknown,Unknown,Unknown,50,110,FD,음식,FD01,한식,FD010100,관광식당,0,100,40,20,10,0,60,45,75,blend,0.804,0.75,0.1813,0.816,blend,"한식,면 요리"
1827790,39,음식점,돈사돈,제주특별자치도 제주시 우평로 19,63107,126.4640748143,33.4788450641,‘돈사돈’은 제주산 흑돼지를 맛볼 수 있는 제주시에 위치한 한식 전문점이다. 일반 음식점에서 느낄 수 없는 고기의 깊은 맛과 멜젓의 맛을 느낄 수 있다. 연탄불에 두툼한 고기를 올려 굽는 형식이며 직원들이 고기를 구워줘서 편하게 음식을 맛볼 수 있다. 대표메뉴는 흑돼지 오겹살이다. 쫄깃하고 탱탱하며 깔끔한 맛의 오겹살의 맛이 일품이다. 그리고 고기와 잘 어울리는 식사메뉴인 김치찌개는 고기가 먹기 좋게 들어가져 있다. 매장 전용 넓은 주차장과 식당 내부에는 단체석이 있어 모임이나 회식장소로 안성맞춤이다. 그리고 이곳은 GD와 그 외의 많은 유명연예인들이 찾아오는 맛집으로 현지인과 여행객뿐만 아니라 국내외 팬들의 발길도 끊이지 않는다.,Unknown,064-746-8989,12:00~22:00,제주산 흑돼지,김치찌개 / 공기밥 등,가능,매주 화요일,Unknown,Unknown,Unknown,50,110,FD,음식,FD01,한식,FD010100,관광식당,0,100,40,0,30,0,60,45,75,blend,0.7736,0.6875,0.3297,0.816,blend,"고기·구이,한식"
